id,approved,analysis_status,kind,month,registration_image,comparision_image,similarity,time,r_image_confidence,c_image_confidence
9c7a642f-ba2f-42a8-bd75-f703bdb20a2c,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,9c7a642f-ba2f-42a8-bd75-f703bdb20a2c_selfie.jpeg,9c7a642f-ba2f-42a8-bd75-f703bdb20a2c_transaction_selfie.jpeg,0.89,0.27,0.86,0.88
f40e345f-9fce-49ae-b099-5cd43c3d0d16,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,10,f40e345f-9fce-49ae-b099-5cd43c3d0d16_selfie.jpeg,f40e345f-9fce-49ae-b099-5cd43c3d0d16_transaction_selfie.jpeg,0.38,0.35,0.86,0.87
e1e5f1fe-4f64-4864-84e1-5a37bf46af91,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,e1e5f1fe-4f64-4864-84e1-5a37bf46af91_selfie.jpeg,e1e5f1fe-4f64-4864-84e1-5a37bf46af91_transaction_selfie.jpeg,0.94,0.29,0.86,0.86
db2d8d7b-52f5-4171-b6f1-a208c6359649,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,db2d8d7b-52f5-4171-b6f1-a208c6359649_selfie.jpeg,db2d8d7b-52f5-4171-b6f1-a208c6359649_transaction_selfie.jpeg,0.78,0.32,0.86,0.86
da3f4e1a-f2a1-44ce-92ec-de1c5f85e684,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,da3f4e1a-f2a1-44ce-92ec-de1c5f85e684_selfie.jpeg,da3f4e1a-f2a1-44ce-92ec-de1c5f85e684_transaction_selfie.jpeg,0.71,0.3,0.88,0.87
6aeb2766-57e0-4dfd-a86d-5ce1ba7e1446,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,6aeb2766-57e0-4dfd-a86d-5ce1ba7e1446_selfie.jpeg,6aeb2766-57e0-4dfd-a86d-5ce1ba7e1446_transaction_selfie.jpeg,0.72,0.27,0.87,0.86
42becbd0-0440-4e3d-9cdd-41ed874fda22,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,10,42becbd0-0440-4e3d-9cdd-41ed874fda22_selfie.jpeg,42becbd0-0440-4e3d-9cdd-41ed874fda22_transaction_selfie.jpeg,0.33,0.31,0.78,0.88
92808d84-7555-4127-ab0f-b0199de6b820,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,92808d84-7555-4127-ab0f-b0199de6b820_selfie.jpeg,92808d84-7555-4127-ab0f-b0199de6b820_transaction_selfie.jpeg,0.76,0.29,0.86,0.85
39b8a3d5-9dc0-4c7e-bfe5-bfa2bf9693c3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,39b8a3d5-9dc0-4c7e-bfe5-bfa2bf9693c3_selfie.jpeg,39b8a3d5-9dc0-4c7e-bfe5-bfa2bf9693c3_transaction_selfie.jpeg,0.79,0.3,0.88,0.83
d1c1229a-5a38-4f15-9895-79ff245bf07b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,d1c1229a-5a38-4f15-9895-79ff245bf07b_selfie.jpeg,d1c1229a-5a38-4f15-9895-79ff245bf07b_transaction_selfie.jpeg,0.75,0.29,0.71,0.84
65949c4f-5442-421b-ac36-8d485803a6db,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,65949c4f-5442-421b-ac36-8d485803a6db_selfie.jpeg,65949c4f-5442-421b-ac36-8d485803a6db_transaction_selfie.jpeg,0.7,0.29,0.86,0.86
dd0b74df-5c3f-4255-83b2-50002b3dc627,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,dd0b74df-5c3f-4255-83b2-50002b3dc627_selfie.jpeg,dd0b74df-5c3f-4255-83b2-50002b3dc627_transaction_selfie.jpeg,0.61,0.48,0.8,0.86
a27502fb-1fe4-48c8-afb9-cfbff1eef74b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,a27502fb-1fe4-48c8-afb9-cfbff1eef74b_selfie.jpeg,a27502fb-1fe4-48c8-afb9-cfbff1eef74b_transaction_selfie.jpeg,0.74,0.3,0.88,0.88
4aea2ce6-1566-4f24-8805-130d07256077,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,4aea2ce6-1566-4f24-8805-130d07256077_selfie.jpeg,4aea2ce6-1566-4f24-8805-130d07256077_transaction_selfie.jpeg,0.8,0.33,0.87,0.87
865f9622-dd0e-41ca-a7d5-ac78aa19dabc,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,865f9622-dd0e-41ca-a7d5-ac78aa19dabc_selfie.jpeg,865f9622-dd0e-41ca-a7d5-ac78aa19dabc_transaction_selfie.jpeg,0.89,0.29,0.83,0.84
6d9d59e5-bc32-464d-b5a1-c080ad2affe3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,6d9d59e5-bc32-464d-b5a1-c080ad2affe3_selfie.jpeg,6d9d59e5-bc32-464d-b5a1-c080ad2affe3_transaction_selfie.jpeg,0.78,0.35,0.87,0.87
363c6ae8-5400-40c6-8852-f1c8aed5e50b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,363c6ae8-5400-40c6-8852-f1c8aed5e50b_selfie.jpeg,363c6ae8-5400-40c6-8852-f1c8aed5e50b_transaction_selfie.jpeg,0.89,0.33,0.87,0.88
115916fe-c053-42f8-94ff-d945c4aaa224,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,115916fe-c053-42f8-94ff-d945c4aaa224_selfie.jpeg,115916fe-c053-42f8-94ff-d945c4aaa224_transaction_selfie.jpeg,0.63,0.54,0.85,0.86
9dccf12d-fbdf-4c7f-a5d7-ad0c75962a80,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,9dccf12d-fbdf-4c7f-a5d7-ad0c75962a80_selfie.jpeg,9dccf12d-fbdf-4c7f-a5d7-ad0c75962a80_transaction_selfie.jpeg,0.49,0.36,0.85,0.86
4d58d311-17a5-467d-9d12-ebf65e88cae7,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,4d58d311-17a5-467d-9d12-ebf65e88cae7_selfie.jpeg,4d58d311-17a5-467d-9d12-ebf65e88cae7_transaction_selfie.jpeg,0.85,0.46,0.86,0.86
c4e83680-2266-4428-933b-c57c74327b5a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,c4e83680-2266-4428-933b-c57c74327b5a_selfie.jpeg,c4e83680-2266-4428-933b-c57c74327b5a_transaction_selfie.jpeg,0.67,0.34,0.74,0.86
4472f8f5-02e3-4caf-866a-d2c469c029a5,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,4472f8f5-02e3-4caf-866a-d2c469c029a5_selfie.jpeg,4472f8f5-02e3-4caf-866a-d2c469c029a5_transaction_selfie.jpeg,0.76,0.3,0.88,0.88
bbbd2454-eae8-4053-81dd-415f9e281628,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,bbbd2454-eae8-4053-81dd-415f9e281628_selfie.jpeg,bbbd2454-eae8-4053-81dd-415f9e281628_transaction_selfie.jpeg,0.88,0.27,0.87,0.87
dbbe8c45-79ce-4e2c-983a-badaf87ddee8,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,10,dbbe8c45-79ce-4e2c-983a-badaf87ddee8_selfie.jpeg,dbbe8c45-79ce-4e2c-983a-badaf87ddee8_transaction_selfie.jpeg,0.23,0.34,0.82,0.87
7f02f0f8-721c-4aee-9aa0-18fc74677dfb,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,7f02f0f8-721c-4aee-9aa0-18fc74677dfb_selfie.jpeg,7f02f0f8-721c-4aee-9aa0-18fc74677dfb_transaction_selfie.jpeg,0.86,0.34,0.85,0.86
35dc4bdf-0047-4933-852e-71022a7d0e2b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,35dc4bdf-0047-4933-852e-71022a7d0e2b_selfie.jpeg,35dc4bdf-0047-4933-852e-71022a7d0e2b_transaction_selfie.jpeg,0.75,0.3,0.87,0.87
de18ab4a-12b2-403f-96b6-07e5c31ae4d7,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,de18ab4a-12b2-403f-96b6-07e5c31ae4d7_selfie.jpeg,de18ab4a-12b2-403f-96b6-07e5c31ae4d7_transaction_selfie.jpeg,0.78,0.29,0.87,0.85
46fbf4e0-6fb1-440f-ae33-6764b57481a3,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,46fbf4e0-6fb1-440f-ae33-6764b57481a3_selfie.jpeg,46fbf4e0-6fb1-440f-ae33-6764b57481a3_transaction_selfie.jpeg,0.87,0.29,0.86,0.86
10ed29ec-1d83-4380-8775-0fe0e87cc76a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,10ed29ec-1d83-4380-8775-0fe0e87cc76a_selfie.jpeg,10ed29ec-1d83-4380-8775-0fe0e87cc76a_transaction_selfie.jpeg,0.8,0.32,0.85,0.86
1c53d6bf-391f-4b42-bb3e-7f4f4da4b53a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,1c53d6bf-391f-4b42-bb3e-7f4f4da4b53a_selfie.jpeg,1c53d6bf-391f-4b42-bb3e-7f4f4da4b53a_transaction_selfie.jpeg,0.77,0.33,0.82,0.87
aee80d52-5496-4f5c-a03f-fca45ad1edae,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,aee80d52-5496-4f5c-a03f-fca45ad1edae_selfie.jpeg,aee80d52-5496-4f5c-a03f-fca45ad1edae_transaction_selfie.jpeg,0.73,0.25,0.85,0.86
f5546164-c990-4833-bf83-aa5503061f8d,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,f5546164-c990-4833-bf83-aa5503061f8d_selfie.jpeg,f5546164-c990-4833-bf83-aa5503061f8d_transaction_selfie.jpeg,0.89,0.34,0.87,0.87
4c6a8512-745a-4b94-ba0e-ca33f5e6dfee,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,4c6a8512-745a-4b94-ba0e-ca33f5e6dfee_selfie.jpeg,4c6a8512-745a-4b94-ba0e-ca33f5e6dfee_transaction_selfie.jpeg,0.61,0.28,0.88,0.85
164770e0-e119-4a82-9a28-bfe64d95ab49,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,164770e0-e119-4a82-9a28-bfe64d95ab49_selfie.jpeg,164770e0-e119-4a82-9a28-bfe64d95ab49_transaction_selfie.jpeg,0.76,0.49,0.86,0.85
b87ac95c-7540-44d3-92ee-e75d1d2c4bce,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,b87ac95c-7540-44d3-92ee-e75d1d2c4bce_selfie.jpeg,b87ac95c-7540-44d3-92ee-e75d1d2c4bce_transaction_selfie.jpeg,0.81,0.31,0.87,0.86
9f049a65-c4f5-4545-921f-7e11a785c157,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,10,9f049a65-c4f5-4545-921f-7e11a785c157_selfie.jpeg,9f049a65-c4f5-4545-921f-7e11a785c157_transaction_selfie.jpeg,0.69,0.3,0.78,0.85
5f3afecd-fe82-4aac-a9b3-11480f0524da,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,5f3afecd-fe82-4aac-a9b3-11480f0524da_selfie.jpeg,5f3afecd-fe82-4aac-a9b3-11480f0524da_transaction_selfie.jpeg,0.72,0.24,0.87,0.87
bc88ad47-579c-401b-8339-cb1f9e17c9df,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,bc88ad47-579c-401b-8339-cb1f9e17c9df_selfie.jpeg,bc88ad47-579c-401b-8339-cb1f9e17c9df_transaction_selfie.jpeg,0.91,0.27,0.85,0.86
ea0eb1e0-61f1-4027-8def-ca73fb1d783b,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,ea0eb1e0-61f1-4027-8def-ca73fb1d783b_selfie.jpeg,ea0eb1e0-61f1-4027-8def-ca73fb1d783b_transaction_selfie.jpeg,0.81,0.27,0.84,0.84
ee50d2ed-4802-4376-9503-ac53c1eacdda,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,ee50d2ed-4802-4376-9503-ac53c1eacdda_selfie.jpeg,ee50d2ed-4802-4376-9503-ac53c1eacdda_transaction_selfie.jpeg,0.92,0.59,0.87,0.86
813bab32-5a3c-4bfa-8e73-fb2a5180e56c,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,813bab32-5a3c-4bfa-8e73-fb2a5180e56c_selfie.jpeg,813bab32-5a3c-4bfa-8e73-fb2a5180e56c_transaction_selfie.jpeg,0.89,0.32,0.87,0.87
034f4873-99e0-4f17-93c7-b1a5f1298135,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,034f4873-99e0-4f17-93c7-b1a5f1298135_selfie.jpeg,034f4873-99e0-4f17-93c7-b1a5f1298135_transaction_selfie.jpeg,0.65,0.3,0.87,0.86
8bf58186-55d8-4ca7-bdd1-05d61a4893a8,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,8bf58186-55d8-4ca7-bdd1-05d61a4893a8_selfie.jpeg,8bf58186-55d8-4ca7-bdd1-05d61a4893a8_transaction_selfie.jpeg,0.72,0.31,0.79,0.87
278f64d6-2856-4edb-8346-8646cdd37f7c,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,278f64d6-2856-4edb-8346-8646cdd37f7c_selfie.jpeg,278f64d6-2856-4edb-8346-8646cdd37f7c_transaction_selfie.jpeg,0.84,0.25,0.87,0.86
434396d3-f03b-4c1e-b119-86f56c1a3fde,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,434396d3-f03b-4c1e-b119-86f56c1a3fde_selfie.jpeg,434396d3-f03b-4c1e-b119-86f56c1a3fde_transaction_selfie.jpeg,0.69,0.29,0.84,0.86
4ef18bff-7bd3-4f01-9ed0-0e42dc309786,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,4ef18bff-7bd3-4f01-9ed0-0e42dc309786_selfie.jpeg,4ef18bff-7bd3-4f01-9ed0-0e42dc309786_transaction_selfie.jpeg,0.89,0.29,0.86,0.87
36d96c54-7729-4b33-a851-acce57beeaa7,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,36d96c54-7729-4b33-a851-acce57beeaa7_selfie.jpeg,36d96c54-7729-4b33-a851-acce57beeaa7_transaction_selfie.jpeg,0.71,0.26,0.87,0.86
35d2a62c-a8eb-4836-aee9-e330c6e49528,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,35d2a62c-a8eb-4836-aee9-e330c6e49528_selfie.jpeg,35d2a62c-a8eb-4836-aee9-e330c6e49528_transaction_selfie.jpeg,0.67,0.45,0.88,0.86
71fe5bb3-8f32-49e1-83bd-4b65742deab2,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,71fe5bb3-8f32-49e1-83bd-4b65742deab2_selfie.jpeg,71fe5bb3-8f32-49e1-83bd-4b65742deab2_transaction_selfie.jpeg,0.86,0.27,0.86,0.87
8ba96e4c-b3cd-4799-9fa4-513d3ba70c25,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,8ba96e4c-b3cd-4799-9fa4-513d3ba70c25_selfie.jpeg,8ba96e4c-b3cd-4799-9fa4-513d3ba70c25_transaction_selfie.jpeg,0.82,0.31,0.85,0.86
53126d16-3a33-4b81-803c-c9eac3125328,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,53126d16-3a33-4b81-803c-c9eac3125328_selfie.jpeg,53126d16-3a33-4b81-803c-c9eac3125328_transaction_selfie.jpeg,0.84,0.28,0.87,0.88
3afb15ce-b2e4-4c4a-b8ec-897b410d8e48,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,3afb15ce-b2e4-4c4a-b8ec-897b410d8e48_selfie.jpeg,3afb15ce-b2e4-4c4a-b8ec-897b410d8e48_transaction_selfie.jpeg,0.62,0.31,0.82,0.87
87f97ac5-fd58-4781-86e7-e74b5df6419a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,87f97ac5-fd58-4781-86e7-e74b5df6419a_selfie.jpeg,87f97ac5-fd58-4781-86e7-e74b5df6419a_transaction_selfie.jpeg,0.74,0.3,0.85,0.86
2906a0a5-a0d4-402b-814c-a6d6c651e3ed,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,2906a0a5-a0d4-402b-814c-a6d6c651e3ed_selfie.jpeg,2906a0a5-a0d4-402b-814c-a6d6c651e3ed_transaction_selfie.jpeg,0.76,0.33,0.87,0.87
077b3cf4-84d3-4b7b-be8c-341aae15f7fb,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,077b3cf4-84d3-4b7b-be8c-341aae15f7fb_selfie.jpeg,077b3cf4-84d3-4b7b-be8c-341aae15f7fb_transaction_selfie.jpeg,0.85,0.29,0.84,0.84
7033aeb7-45f4-4f5a-9160-8cf417722a21,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,7033aeb7-45f4-4f5a-9160-8cf417722a21_selfie.jpeg,7033aeb7-45f4-4f5a-9160-8cf417722a21_transaction_selfie.jpeg,0.8,0.45,0.87,0.87
775be4d3-4940-4d48-ad7d-c9bbb9bdb34a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,775be4d3-4940-4d48-ad7d-c9bbb9bdb34a_selfie.jpeg,775be4d3-4940-4d48-ad7d-c9bbb9bdb34a_transaction_selfie.jpeg,0.69,0.32,0.86,0.86
963c9abd-a569-49fb-b0f2-61bee2bbbb95,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,963c9abd-a569-49fb-b0f2-61bee2bbbb95_selfie.jpeg,963c9abd-a569-49fb-b0f2-61bee2bbbb95_transaction_selfie.jpeg,0.77,0.32,0.86,0.86
39983b09-1eca-4c72-ba57-efc1cec753ee,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,39983b09-1eca-4c72-ba57-efc1cec753ee_selfie.jpeg,39983b09-1eca-4c72-ba57-efc1cec753ee_transaction_selfie.jpeg,0.83,0.32,0.86,0.88
4a1df1dc-0344-4ff2-988e-fccb38b703e2,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,4a1df1dc-0344-4ff2-988e-fccb38b703e2_selfie.jpeg,4a1df1dc-0344-4ff2-988e-fccb38b703e2_transaction_selfie.jpeg,0.82,0.3,0.86,0.87
f5451d4e-0baf-4bdc-a10a-b2596e633f39,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,10,f5451d4e-0baf-4bdc-a10a-b2596e633f39_selfie.jpeg,f5451d4e-0baf-4bdc-a10a-b2596e633f39_transaction_selfie.jpeg,0.27,0.3,0.88,0.86
b438c0a9-71e0-46ab-971d-080787ca68ee,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,b438c0a9-71e0-46ab-971d-080787ca68ee_selfie.jpeg,b438c0a9-71e0-46ab-971d-080787ca68ee_transaction_selfie.jpeg,0.65,0.29,0.86,0.87
0234adc2-4187-4689-bdbd-adcf9bf5dbfc,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,0234adc2-4187-4689-bdbd-adcf9bf5dbfc_selfie.jpeg,0234adc2-4187-4689-bdbd-adcf9bf5dbfc_transaction_selfie.jpeg,0.8,0.32,0.86,0.85
c72e83c6-9eba-4466-899b-01546643b1f4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,c72e83c6-9eba-4466-899b-01546643b1f4_selfie.jpeg,c72e83c6-9eba-4466-899b-01546643b1f4_transaction_selfie.jpeg,0.8,0.33,0.87,0.87
5505247b-e8ca-4b4e-a7e9-a06f6ebfd0c8,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,5505247b-e8ca-4b4e-a7e9-a06f6ebfd0c8_selfie.jpeg,5505247b-e8ca-4b4e-a7e9-a06f6ebfd0c8_transaction_selfie.jpeg,0.85,0.27,0.87,0.88
f3adae66-1e2b-4e1d-ba98-9e2f9d329a37,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,f3adae66-1e2b-4e1d-ba98-9e2f9d329a37_selfie.jpeg,f3adae66-1e2b-4e1d-ba98-9e2f9d329a37_transaction_selfie.jpeg,0.51,0.33,0.78,0.84
0481fa57-37db-496c-b2fa-1d18545e46d5,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,0481fa57-37db-496c-b2fa-1d18545e46d5_selfie.jpeg,0481fa57-37db-496c-b2fa-1d18545e46d5_transaction_selfie.jpeg,0.89,0.27,0.86,0.88
3a95fbc3-0fab-40d4-8b85-f30c134c7eba,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,3a95fbc3-0fab-40d4-8b85-f30c134c7eba_selfie.jpeg,3a95fbc3-0fab-40d4-8b85-f30c134c7eba_transaction_selfie.jpeg,0.83,0.32,0.75,0.85
093ce3fe-5d9a-48f9-843f-6dff1f632438,0,SUSPECTED_FRAUD,MANUAL_BY_BIOMETRIC_FACE,10,093ce3fe-5d9a-48f9-843f-6dff1f632438_selfie.jpeg,093ce3fe-5d9a-48f9-843f-6dff1f632438_transaction_selfie.jpeg,0.05,0.32,0.85,0.86
5d4d0ba5-77fb-49c4-b29f-47e1f1bc69b2,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,5d4d0ba5-77fb-49c4-b29f-47e1f1bc69b2_selfie.jpeg,5d4d0ba5-77fb-49c4-b29f-47e1f1bc69b2_transaction_selfie.jpeg,0.82,0.33,0.87,0.86
9b235c90-e199-46a5-b9d9-5d14ccc47401,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,9b235c90-e199-46a5-b9d9-5d14ccc47401_selfie.jpeg,9b235c90-e199-46a5-b9d9-5d14ccc47401_transaction_selfie.jpeg,0.72,0.28,0.86,0.87
8fb55eca-8fee-4c94-b7bf-b7a7a412956a,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,8fb55eca-8fee-4c94-b7bf-b7a7a412956a_selfie.jpeg,8fb55eca-8fee-4c94-b7bf-b7a7a412956a_transaction_selfie.jpeg,0.76,0.25,0.54,0.85
a52d5782-43d9-4808-a2fa-792045099597,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,a52d5782-43d9-4808-a2fa-792045099597_selfie.jpeg,a52d5782-43d9-4808-a2fa-792045099597_transaction_selfie.jpeg,0.82,0.32,0.86,0.86
c4a828d3-49ec-4727-85d5-2087cf20190f,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,c4a828d3-49ec-4727-85d5-2087cf20190f_selfie.jpeg,c4a828d3-49ec-4727-85d5-2087cf20190f_transaction_selfie.jpeg,0.87,0.31,0.87,0.86
96e54154-a33a-4809-a50b-094205fed8b4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,96e54154-a33a-4809-a50b-094205fed8b4_selfie.jpeg,96e54154-a33a-4809-a50b-094205fed8b4_transaction_selfie.jpeg,0.89,0.28,0.86,0.82
a3c5ce0b-2181-437f-b441-d9fcc94e3a0e,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,a3c5ce0b-2181-437f-b441-d9fcc94e3a0e_selfie.jpeg,a3c5ce0b-2181-437f-b441-d9fcc94e3a0e_transaction_selfie.jpeg,0.88,0.31,0.88,0.86
f3124a27-426d-4551-b18b-fbf5eb3044b4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,f3124a27-426d-4551-b18b-fbf5eb3044b4_selfie.jpeg,f3124a27-426d-4551-b18b-fbf5eb3044b4_transaction_selfie.jpeg,0.75,0.32,0.77,0.88
2ce709d8-df1c-4153-94fe-062ac06bc6a8,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,2ce709d8-df1c-4153-94fe-062ac06bc6a8_selfie.jpeg,2ce709d8-df1c-4153-94fe-062ac06bc6a8_transaction_selfie.jpeg,0.88,0.28,0.84,0.85
d06dc3f1-5964-4f6b-973b-a2dbcac7795f,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,d06dc3f1-5964-4f6b-973b-a2dbcac7795f_selfie.jpeg,d06dc3f1-5964-4f6b-973b-a2dbcac7795f_transaction_selfie.jpeg,0.82,0.31,0.87,0.87
23a79a6a-a3c1-41df-a397-b04b5476b48c,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,23a79a6a-a3c1-41df-a397-b04b5476b48c_selfie.jpeg,23a79a6a-a3c1-41df-a397-b04b5476b48c_transaction_selfie.jpeg,0.92,0.28,0.86,0.85
d245243b-5455-4ba7-93c0-db40f399cd06,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,d245243b-5455-4ba7-93c0-db40f399cd06_selfie.jpeg,d245243b-5455-4ba7-93c0-db40f399cd06_transaction_selfie.jpeg,0.75,0.34,0.86,0.87
2cd419b3-d946-4b6d-8f35-8dd4216048f7,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,2cd419b3-d946-4b6d-8f35-8dd4216048f7_selfie.jpeg,2cd419b3-d946-4b6d-8f35-8dd4216048f7_transaction_selfie.jpeg,0.82,0.3,0.87,0.88
a8b5715b-009c-4adb-9a38-26168191a2b4,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,a8b5715b-009c-4adb-9a38-26168191a2b4_selfie.jpeg,a8b5715b-009c-4adb-9a38-26168191a2b4_transaction_selfie.jpeg,0.9,0.32,0.87,0.88
ebf6c2be-8080-45d1-a64f-ed01be1c2539,1,BIOMETRIC_AUTHENTICATED,MANUAL_BY_BIOMETRIC_FACE,10,ebf6c2be-8080-45d1-a64f-ed01be1c2539_selfie.jpeg,ebf6c2be-8080-45d1-a64f-ed01be1c2539_transaction_selfie.jpeg,0.75,0.32,0.81,0.86
